Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP buscarMusica,1881,0,2,2.31019229019642,0.5973000079393387,35.05960002075881,225.0,32.17941914043447,0.0,2,2,2,3,3,4,19,22,34,35,35
POST,SOAP buscarUsuario,301,0,2,2.428215618966228,0.6096999859437346,29.102199943736196,225.0,5.14939136697011,0.0,2,2,2,3,3,4,22,23,29,29,29
POST,SOAP criarMusica,648,0,2,2.413687036612738,0.5871000466868281,34.948999993503094,225.0,11.085732909623358,0.0,2,2,2,2,3,4,20,25,35,35,35
POST,SOAP listarMusicas,2610,0,2,2.333889692491884,0.5614000838249922,36.485799937509,225.0,44.650868663760754,0.0,2,2,2,2,3,4,20,24,35,36,36
POST,SOAP listarMusicasPlaylist,1590,0,2,2.3256758499580124,0.5931999767199159,43.903800076805055,225.0,27.20110389861287,0.0,2,2,2,3,3,4,19,22,32,44,44
POST,SOAP listarPlaylists,989,0,2,2.2825037412433926,0.6186999380588531,34.95849994942546,225.0,16.919428777187502,0.0,2,2,2,3,3,4,13,22,35,35,35
POST,SOAP listarUsuarios,668,0,2,2.4232464066279973,0.6080999737605453,33.62959995865822,225.0,11.427885159920375,0.0,2,2,2,3,3,4,21,23,34,34,34
,Aggregated,8687,0,2,2.337496868590725,0.5614000838249922,43.903800076805055,225.0,148.61382991650945,0.0,2,2,2,3,3,4,20,23,35,44,44
