Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP listarMusicas,709,0,9,10.36879125526693,7.373999998890213,44.69679999965592,610354.0,11.949459921666898,0.0,9,10,10,11,13,15,29,34,45,45,45
POST,SOAP listarPlaylists,447,0,6,7.2217554809987625,4.791299999851617,42.860199999267934,375085.0,7.533721558512134,0.0,6,6,7,7,10,13,25,26,43,43,43
POST,SOAP listarUsuarios,305,0,3,3.651542622943363,2.308400000401889,31.27669999958016,108112.0,5.140458781535125,0.0,3,3,3,4,5,8,16,19,31,31,31
,Aggregated,1461,0,8,8.00364010950611,2.308400000401889,44.69679999965592,433523.7104722793,24.623640261714158,0.0,8,9,9,10,12,14,25,31,44,45,45
