Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,GQL listarMusicas,2155,0,27,31.17556273782337,16.1286000002292,364.76650000076916,319444.0,36.337779220344515,0.0,27,30,33,35,42,52,64,72,350,360,360
POST,GQL listarPlaylists,1316,0,17,21.308853039548186,9.775999998964835,336.4885000009963,173738.0,22.19049533827071,0.0,17,20,23,25,30,35,44,55,330,340,340
POST,GQL listarUsuarios,859,0,8,9.306896041935044,3.978099999585538,40.152300000045216,47853.0,14.48452545256424,0.0,8,9,11,12,16,19,24,31,40,40,40
,Aggregated,4330,0,21,23.838432332581288,3.978099999585538,364.76650000076916,221281.00577367205,73.01280001117946,0.0,21,25,28,30,36,44,58,68,340,360,360
