Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
gRPC,gRPC ListMusics,2174,0,5,9.39178095674508,2.8241999989404576,321.0718000009365,190401.0,36.6700735245596,0.0,5,6,7,9,12,17,24,35,320,320,320
gRPC,gRPC ListPlaylists,1335,0,4,7.809490411980985,1.9395999988773838,325.1799999998184,87633.0,22.5181914237751,0.0,4,5,6,8,11,14,20,28,320,330,330
gRPC,gRPC ListUsers,883,0,2,3.832030577597066,1.0820999996212777,27.00820000063686,24809.0,14.894054702017538,0.0,2,3,4,5,8,11,15,19,27,27,27
,Aggregated,4392,0,5,7.793052026406336,1.0820999996212777,325.1799999998184,125871.6247723133,74.08231965035223,0.0,5,6,7,8,11,15,21,27,320,330,330
