Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,GQL listarMusicas,6397,0,48,66.04019910896092,19.64159999988624,429.5074999999997,319443.0,108.01471198574312,0.0,48,69,88,100,140,160,180,200,350,430,430
POST,GQL listarPlaylists,3737,0,33,49.78899694943904,12.290099999518134,358.66840000016964,173737.0,63.10004356584681,0.0,33,49,65,77,110,140,160,180,350,360,360
POST,GQL listarUsuarios,2556,0,17,32.662230555554196,5.04570000066451,348.5219000003781,47852.0,43.158606195960516,0.0,17,29,42,52,87,110,130,140,300,350,350
,Aggregated,12690,0,39,54.531544255324945,5.04570000066451,429.5074999999997,221831.5013396375,214.27336174755044,0.0,39,56,74,86,120,150,170,190,340,370,430
