Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,GQL listarMusicas,5817,0,140,281.15870309438645,18.994900000507187,2278.566399999363,319443.0,98.0939626736002,0.0,140,300,410,490,720,880,1400,1600,1900,2300,2300
POST,GQL listarPlaylists,3741,0,110,253.71660815291108,11.709700000210432,1935.3462999997646,173737.0,63.08569956368203,0.0,110,270,370,450,660,860,1400,1500,1700,1900,1900
POST,GQL listarUsuarios,2361,0,82,231.89093833120796,5.167199999959848,2640.2201999999306,47852.0,39.81431079119307,0.0,82,230,340,430,650,860,1300,1600,2100,2600,2600
,Aggregated,11919,0,120,262.7861827670161,5.167199999959848,2640.2201999999306,219911.78957966273,200.9939730284753,0.0,120,280,380,470,680,870,1400,1500,1900,2300,2600
