Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,SOAP buscarMusica,1915,0,2,3.4217433422784427,1.4739999314770103,206.24299999326468,300.1916449086162,32.21597650879019,0.0,2,3,3,3,4,6,23,28,69,210,210
POST,SOAP buscarUsuario,325,0,2,3.626028921168584,1.540199969895184,65.91770006343722,288.87384615384616,5.467463376165437,0.0,2,3,3,3,5,8,21,31,66,66,66
POST,SOAP criarMusica,645,0,3,4.522752561859151,2.356200013309717,48.26790001243353,284.0,10.850811931159098,0.0,3,4,4,4,6,8,25,40,48,48,48
POST,SOAP listarMusicas,2633,0,18,19.713913064838753,11.211600038222969,88.50119996350259,676035.9608811243,44.29486482905722,0.0,18,19,20,21,24,31,45,64,87,89,89
POST,SOAP listarMusicasPlaylist,1607,0,2,3.4995786575473007,1.5320000238716602,61.509700026363134,2050.920970752956,27.034503524608795,0.0,2,3,3,3,4,6,23,30,61,62,62
POST,SOAP listarPlaylists,1035,0,9,9.900592945759064,5.301299970597029,67.06160004250705,269862.0,17.411767982557624,0.0,9,9,10,10,12,15,32,39,59,67,67
POST,SOAP listarUsuarios,619,0,4,5.280710501567745,2.530899946577847,50.54610001388937,74786.0,10.413414861065863,0.0,4,5,5,5,6,8,27,34,51,51,51
,Aggregated,8779,0,4,9.305695728895339,1.4739999314770103,206.24299999326468,240317.82093632533,147.68880301340423,0.0,4,11,16,17,20,23,33,42,74,210,210
