Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,GQL listarMusicas,6378,0,50,60.68400768265445,15.486199999941164,447.57120000031136,319444.0,107.68267429159569,0.0,50,62,72,79,100,130,180,230,390,450,450
POST,GQL listarPlaylists,3849,0,32,41.51180441675529,10.102299998834496,372.53659999987576,173738.0,64.98441727004575,0.0,32,40,47,52,69,95,140,320,360,370,370
POST,GQL listarUsuarios,2531,0,14,17.71763299091273,3.663800000140327,200.56879999901867,47853.0,42.73202393101735,0.0,14,18,21,24,32,43,56,68,110,200,200
,Aggregated,12758,0,36,46.37598881486604,3.663800000140327,447.57120000031136,221605.84237341277,215.39911549265878,0.0,36,48,57,64,86,110,160,210,370,420,450
