Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,GQL criarMusica,174,0,3,3.9732706894958927,2.6624000165611506,18.307800055481493,36.0,2.938418662365993,0.0,3,4,4,4,5,11,13,16,18,18,18
POST,GQL musica(id),495,0,2,3.2018515147325215,1.791000016964972,43.859099969267845,79.61212121212121,8.359294470523945,0.0,2,3,3,3,4,10,15,18,44,44,44
POST,GQL musicas,627,0,5,5.746670014951289,3.3313999883830547,67.02299998141825,30866.162679425837,10.588439662663664,0.0,5,5,6,6,7,11,18,21,67,67,67
POST,GQL musicasDaPlaylist,424,0,3,3.527949057587528,1.9410999957472086,78.41550000011921,338.5117924528302,7.160284556570006,0.0,3,3,3,3,4,9,13,15,78,78,78
POST,GQL playlists,207,0,3,3.6232024093792923,2.1003999281674623,19.251199904829264,11231.0,3.4957049604009227,0.0,3,3,4,4,5,7,13,17,19,19,19
POST,GQL usuario(id),81,0,2,2.8835555501167236,1.7714999848976731,15.935800038278103,67.01234567901234,1.3678845497221002,0.0,2,2,3,3,3,6,11,16,16,16,16
POST,GQL usuarios,182,0,2,2.9945115412964105,1.7372999573126435,24.45659996010363,4726.0,3.0735183709805214,0.0,2,3,3,3,4,5,11,14,24,24,24
,Aggregated,2190,0,3,4.065684976426196,1.7372999573126435,78.41550000011921,10380.21095890411,36.983545233227154,0.0,3,4,5,5,6,9,14,18,44,78,78
